measure_id;trip_id;line_code;pattern_long_name;point_first;point_last;point_first_seq_no;point_last_seq_no;event_no;regulation_kilometres
484981385179380458;2026173;83;00831001;1136107;1013720;0;67;;24.002
484981385179803658;2036947;83;00831001;1136107;1013720;0;67;;24.002
484981385179803658;2036946;83;00830001;1013514;1136107;0;66;;23.816
484981385179264946;2022120;83;083A1001;1136107;1393032;0;27;;6.862
484981385179264946;2022119;83;00830001;1051657;1136107;25;66;;11.257
484981385178999346;2028468;83;00831001;1136107;1352;0;23;;5.555
484981385178873856;2028467;83;00830001;185;1136107;26;66;;11.068
484981385178749042;2032207;83;00830001;1013514;1136107;0;66;;23.816
484981385179948949;2033571;83;083A0001;1045880;1136107;43;70;;6.382
484981385178999138;2032184;83;00830001;1013514;1136107;0;66;;23.816
484981385178873351;2032182;83;00831001;1136107;1013720;0;67;;24.002
484981385179138976;964592;123;01231001;1065018;1001404;16;46;1728990929;-8.896
484981385178873926;907277;25;025A1002;1193060;1247139;0;39;1728914457;-19.83
484981385178999485;943990;25;025B1002;1086440;1247139;0;39;1728590702;-20.841
484981385178748699;909210;25;025B1002;1086440;1247139;0;39;1728713367;-20.841
484981385178748724;923395;25;025B1002;1086440;1247139;0;39;;-20.841
484981385178999576;903896;25;00251002;1247082;1247139;0;40;1728857125;-16.693
484981385178873825;997295;25;00251002;1247082;1247139;0;40;1728857125;-16.693
484981385179138786;;25;00251002;1211664;1247139;36;40;1728590756;1.521
484981385179138758;955245;25;00251002;1247082;2281405;0;35;1728590756;-14.712
484981385178999784;970723;25;025A1002;1193060;1247139;0;39;1728914457;-19.83
484981385178999537;958353;25;025A1002;1193060;1247139;0;39;1728973660;-19.83
484981385178999398;959996;25;025A1002;1193060;1247139;0;39;1729004549;-19.83
484981385179138559;999511;25;025B1002;1086440;2281405;0;34;1728713367;-18.86
484981385178873433;943941;25;025A1002;1193060;1247139;0;39;1729509656;-19.83
484981385178748751;975713;25;025A0002;1229340;1193118;0;40;;-19.647
484981385178999458;941498;25;025B1002;1086440;1247139;0;39;1728713367;-20.841
484981385178873530;900870;25;025A1002;1193060;1247139;0;39;1729004549;-19.83
484981385179138694;995499;25;025A1002;1193060;2281405;0;34;1729004549;-17.849
484981385178999110;975161;25;025B1002;1086440;1247139;0;39;;-20.841
484981385178748673;919871;25;025B1002;1086440;1247139;0;39;;-20.841
484981385179699090;2316303;27B;027B1007;1013514;1013710;0;6;;5.156
484981385179699038;1724833;27B;027B0001;1003875;1013720;37;43;;4.77
484981385179573861;982590;27B;027B0001;1013709;1013720;36;43;;-5.753
484981385179573861;1750027;27B;027B0001;1013709;1510369;36;42;;5.619
484981385179380257;2521321;14;00141002;1257921;1054;0;20;;-6.074
484981385179380183;2521321;14;00141002;1257921;1054;0;20;;6.074
484981385179264877;2520988;14;00140002;1009891;1257998;29;75;;13.104
484981385178873501;2520983;14;00141002;1257921;1054;0;20;;6.074
484981385179221067;2247130;65B;00651001;311001;311001;83;83;;0
484981385179367941;943702;65B;065B1001;311001;2237085;55;56;;-.862
