opd_date;vehicle_id;event_no;meters;act_dep_time;nom_dep_time;nom_end_time;act_end_time;line_id;trip_id;pattern_id;pattern_direction;trip_type;pattern_quality;block_id;passenger_data;time_grp_id;is_additional_trip
28/12/2016;1000110;1728676682;62042;54596;53100;54900;55620;130;2741040;2313170;Inbound;0;50;1712005;;2313403;0
28/12/2016;1000110;1728676710;67076;55811;55020;55020;55823;130;2798830;593;;3;100;1712005;;2339515;0
28/12/2016;1000110;1728676713;67193;55823;55800;57660;57734;130;2741042;2313169;Outbound;0;100;1712005;;2313372;0
28/12/2016;1000110;1728676764;77085;57744;57660;57660;57806;130;2798831;594;;3;100;1712005;;2789781;0
28/12/2016;1000110;1728676767;77495;58478;58500;60300;60558;130;2741044;2313170;Inbound;0;100;1712005;;2313403;0
28/12/2016;1000110;1728676822;87595;61343;60300;60300;61355;130;2798832;593;;3;100;1712005;;2339515;0
28/12/2016;1000110;1728676825;87726;61355;61020;62880;63514;130;2741046;2313169;Outbound;0;97;1712005;;2313362;0
28/12/2016;1000110;1728676873;97627;63585;63420;65100;65589;130;2741048;2313170;Inbound;0;100;1712005;;2313385;0
28/12/2016;1000110;1728676925;108168;65894;65280;65280;65904;130;2798834;593;;3;100;1712005;;2339519;0
28/12/2016;1000110;1728676928;108277;65904;65700;67560;67543;130;2741050;2313169;Outbound;0;100;1712005;;2313362;0
28/12/2016;1000110;1728676971;118327;67554;67800;67800;68324;130;2798835;594;;3;100;1712005;;2789784;0
28/12/2016;1000110;1728676974;118590;68368;68400;69960;70034;130;2741052;2313170;Inbound;0;100;1712005;;2313387;0
28/12/2016;1000110;1728677023;128720;70695;69960;69960;70696;130;2798836;593;;3;100;1712005;;2339526;0
28/12/2016;1000110;1728677026;128737;70835;70800;72420;72640;130;2741054;2313169;Outbound;0;100;1712005;;2313373;0
28/12/2016;1000110;1728677072;138904;72650;72420;73020;73254;130;2798837;594;;3;100;1712005;;2339528;0
28/12/2016;1000110;1728677076;139345;73254;73200;74760;74752;130;2741056;2313170;Inbound;0;100;1712005;;2313387;0
28/12/2016;1000110;1728677125;149267;74791;75000;75000;75337;130;2798940;593;;3;100;1712005;;2339526;0
28/12/2016;1000110;1728677128;149319;75578;75600;77160;77130;130;2741058;2313169;Outbound;0;100;1712005;;2313366;0
28/12/2016;1000110;1728677173;159689;77144;77160;77760;77862;130;2798941;594;;3;100;1712005;;2341850;0
28/12/2016;1000110;1728677176;159760;78013;78000;79500;79270;130;2741060;2313170;Inbound;0;100;1712005;;2313399;0
28/12/2016;1000110;1728677222;169899;80378;79500;79500;80389;130;2798942;593;;3;100;1712005;;2341846;0
28/12/2016;1000110;1728677225;170020;80389;80400;81960;81492;130;2741062;2313169;Outbound;0;97;1712005;;2313366;0
28/12/2016;1000110;1728677268;180377;82525;82500;84000;83702;130;2741119;2313170;Inbound;0;100;1712005;;2313399;0
28/12/2016;1000110;1728677315;190504;84610;84000;84000;84688;130;2798944;593;;3;100;1712005;;2341846;0
28/12/2016;1000110;1728677319;190627;84688;84600;86160;85878;130;2741121;2313169;Outbound;0;100;1712005;;2313366;0
28/12/2016;1000110;1728677362;200795;85879;86400;87300;85879;130;2798945;595;;4;50;1712005;;2374815;0
28/12/2016;1000111;1728900543;12683;36097;36000;39686;39612;1014394;1728597;1193362;Inbound;0;94;1711696;;16;0
28/12/2016;1000111;1728900609;36019;40657;39540;39540;40739;1014394;2794262;253;;3;100;1711696;;2539981;0
28/12/2016;1000111;1728900613;36386;40811;40800;44510;44620;1014394;1728600;1193360;Outbound;0;95;1711696;;16;0
28/12/2016;1000111;1728900686;60685;44643;45300;46500;44643;1014394;2794263;257;;4;50;1711696;;2539203;0
28/12/2016;1000111;1728900709;90625;50522;50520;52102;52428;270;1717769;1712614;Inbound;0;100;1711049;;1716253;0
28/12/2016;1000111;1728900736;101486;52583;52320;53521;53737;270;1717770;1712613;Outbound;0;100;1711049;;1716241;0
28/12/2016;1000111;1728900758;111707;54112;54120;55789;55510;270;1717771;1712614;Inbound;0;100;1711049;;1716254;0
28/12/2016;1000111;1728900781;122563;55907;55920;57246;57168;270;1717772;1712613;Outbound;0;94;1711049;;1716236;0
28/12/2016;1000111;1728900802;132781;57242;57720;59520;57242;270;2790421;66;;4;50;1711049;;2790420;0
28/12/2016;1000111;1728900814;163839;63988;62100;63600;63988;1014394;2802880;256;;2;50;1712148;;2538987;0
28/12/2016;1000111;1728900819;163839;64284;63600;67626;68183;1014394;1744657;1193360;Outbound;0;98;1712148;;13;0
28/12/2016;1000111;1728900890;188335;68285;67320;67320;68341;1014394;2802881;254;;3;100;1712148;;2544913;0
28/12/2016;1000111;1728900893;188783;68390;68400;71637;71683;1014394;1744659;1193362;Inbound;0;100;1712148;;19;0
28/12/2016;1000111;1728900960;213103;71780;72600;74100;71780;1014394;2802882;255;;4;50;1712148;;2545141;0
28/12/2016;1000111;1728900968;233602;79199;79200;81705;81853;1014394;1748984;1193363;Inbound;0;100;1711513;;15;0
28/12/2016;1000111;1728901033;256415;81881;81960;81960;81986;1014394;2797250;253;;3;100;1711513;;2539221;0
28/12/2016;1000111;1728901036;257599;84587;84600;87643;86929;1014394;1748986;1193361;Outbound;0;96;1711513;;15;0
28/12/2016;1000113;1728677386;16461;32961;30720;31770;32961;41;1798414;12;;2;50;1712173;;1798413;0
28/12/2016;1000113;1728677397;16461;32991;33000;36447;35809;41;1746234;1065176;Inbound;0;100;1712173;;19;0
28/12/2016;1000113;1728677472;36475;36656;36600;39720;39105;41;1746235;1009919;Outbound;0;100;1712173;;14;0
28/12/2016;1000113;1728677544;56192;39105;39780;39780;39128;41;1798415;5;;3;100;1712173;;1785286;0
28/12/2016;1000113;1728677547;56313;40184;40200;44299;44054;41;1746237;1065176;Inbound;0;100;1712173;;14;0
28/12/2016;1000113;1728677627;76382;45305;45300;48946;48310;41;1724502;1009919;Outbound;0;100;1711618;;15;0
28/12/2016;1000113;1728677703;96008;48310;48600;48600;48337;41;1785289;5;;3;100;1711618;;1785288;0
28/12/2016;1000113;1728677706;96156;49159;49200;53106;52779;41;1724505;1065176;Inbound;0;100;1711618;;15;0
28/12/2016;1000113;1728677789;116208;54036;54000;57329;57046;41;1737458;1003963;Outbound;0;94;1712015;;17;0
28/12/2016;1000113;1728677848;133828;57046;56820;56820;58222;41;1793383;5;;3;100;1712015;;1784747;0
28/12/2016;1000113;1728677851;134005;58259;58200;61724;61937;41;1737460;1003967;Inbound;0;100;1712015;;17;0
28/12/2016;1000113;1728677927;153930;62545;62400;65806;66100;41;1737693;1009919;Outbound;0;100;1712015;;16;0
28/12/2016;1000113;1728678005;173589;66101;65760;65760;66539;41;1793384;5;;3;100;1712015;;1786862;0
28/12/2016;1000113;1728678008;173776;66561;66600;70124;69905;41;1737695;1003967;Inbound;0;100;1712015;;17;0
28/12/2016;1000113;1728678081;193663;71089;71100;74431;74596;41;1734161;1009919;Outbound;0;100;1710923;;17;0
28/12/2016;1000113;1728678160;213329;74596;74520;74520;74626;41;1795982;5;;3;100;1710923;;1784747;0
