opd_date;vehicle_id;event_no;meters;act_dep_time;nom_dep_time;nom_end_time;act_end_time;line_id;trip_id;pattern_id;pattern_direction;trip_type;pattern_quality;block_id;passenger_data;time_grp_id;is_additional_trip
17/01/2017;1000110;1739302653;1762;28034;27540;28140;28034;130;2797705;592;;2;50;1711575;;2340138;0
17/01/2017;1000110;1739302655;1762;28396;28440;30660;31330;130;2315668;2313170;Inbound;0;100;1711575;;2313396;0
17/01/2017;1000110;1739302710;11962;31435;30660;30660;31436;130;2797706;593;;3;100;1711575;;2339318;0
17/01/2017;1000110;1739302713;11975;31491;31500;33300;33234;130;2740136;2313169;Outbound;0;100;1711575;;2313369;0
17/01/2017;1000110;1739302763;22369;33250;33300;33900;33919;130;2797707;594;;3;100;1711575;;2367136;0
17/01/2017;1000110;1739302767;22433;33937;33900;35880;35921;130;2740138;2313170;Inbound;0;100;1711575;;2313404;0
17/01/2017;1000110;1739302817;32599;35922;35880;35880;36161;130;2797708;593;;3;100;1711575;;2339322;0
17/01/2017;1000110;1739302820;32613;36296;36300;37980;37851;130;2740140;2313169;Outbound;0;100;1711575;;2313370;0
17/01/2017;1000110;1739302869;42983;37871;37980;37980;37888;130;2797709;594;;3;100;1711575;;2788690;0
17/01/2017;1000110;1739302872;43052;38733;38700;40560;40676;130;2740197;2313170;Inbound;0;100;1711575;;2313383;0
17/01/2017;1000110;1739302921;53228;41051;40560;40560;41112;130;2797710;593;;3;100;1711575;;2339326;0
17/01/2017;1000110;1739302925;53347;41112;41100;42780;42669;130;2740199;2313169;Outbound;0;100;1711575;;2313370;0
17/01/2017;1000110;1739302972;63628;42688;43260;43260;43447;130;2797711;594;;3;100;1711575;;2788690;0
17/01/2017;1000110;1739302976;63695;43476;43500;45360;45402;130;2740201;2313170;Inbound;0;100;1711575;;2313380;0
17/01/2017;1000110;1739303028;73848;45757;45480;45480;45758;130;2797712;593;;3;100;1711575;;2339329;0
17/01/2017;1000110;1739303031;73864;45889;45900;47700;47432;130;2740203;2313169;Outbound;0;100;1711575;;2313364;0
17/01/2017;1000110;1739303078;84249;47445;47700;47700;48223;130;2797713;594;;3;100;1711575;;2788693;0
17/01/2017;1000110;1739303082;84308;48302;48300;50160;50045;130;2740205;2313170;Inbound;0;100;1711575;;2313380;0
