opd_date;measure_id;act_time;act_time_hhmmss;nta_reason_code
17/01/2017;484981385219441235;54541;15:09:01;TR01
17/01/2017;484981385219555873;56569;15:42:49;TR01
17/01/2017;484981385219555556;55712;15:28:32;TR01
17/01/2017;484981385219555700;56249;15:37:29;TR01
17/01/2017;484981385219440900;53595;14:53:15;TR01
17/01/2017;484981385219555467;55511;15:25:11;TR01
17/01/2017;484981385219555671;56094;15:34:54;TR01
17/01/2017;484981385219441396;54706;15:11:46;TR01
17/01/2017;484981385219645540;57272;15:54:32;TR05
17/01/2017;484981385219440872;53587;14:53:07;TR05
17/01/2017;484981385220056483;65419;18:10:19;TR05
17/01/2017;484981385218640618;30924;08:35:24;TR05
17/01/2017;484981385220129196;66509;18:28:29;TR05
17/01/2017;484981385218737342;32457;09:00:57;TR05
17/01/2017;484981385220289226;72112;20:01:52;TR05
17/01/2017;484981385220192794;68237;18:57:17;TR05
17/01/2017;484981385218737256;32382;08:59:42;TR05
17/01/2017;484981385218538697;27145;07:32:25;TR05
17/01/2017;484981385219934219;63753;17:42:33;TR05
17/01/2017;484981385218970188;41593;11:33:13;TR05
17/01/2017;484981385220129778;67189;18:39:49;TR05
17/01/2017;484981385218576577;28211;07:50:11;TR05
17/01/2017;484981385218970132;41541;11:32:21;TR05
17/01/2017;484981385218487577;26036;07:13:56;TR05
17/01/2017;484981385220193032;68660;19:04:20;TR05
17/01/2017;484981385218737453;32510;09:01:50;TR05
17/01/2017;484981385218737480;32527;09:02:07;TR05
17/01/2017;484981385219646009;58247;16:10:47;TR05
17/01/2017;484981385218970356;42602;11:50:02;TR05
17/01/2017;484981385220056702;65562;18:12:42;TR05
17/01/2017;484981385220129597;66822;18:33:42;TR05
17/01/2017;484981385220129539;66786;18:33:06;TR05
17/01/2017;484981385218487771;26290;07:18:10;TR05
17/01/2017;484981385220192572;67717;18:48:37;TR05
17/01/2017;484981385220056576;65500;18:11:40;TR05
17/01/2017;484981385220289061;70414;19:33:34;TR05
17/01/2017;484981385218487856;26415;07:20:15;TR05
17/01/2017;484981385218738056;33176;09:12:56;TR05
17/01/2017;484981385218487882;26465;07:21:05;TR05
17/01/2017;484981385219934003;63617;17:40:17;TR05
17/01/2017;484981385218702678;31976;08:52:56;TR05
17/01/2017;484981385218737681;32882;09:08:02;TR05
17/01/2017;484981385218702547;31840;08:50:40;TR05
17/01/2017;484981385219993939;64052;17:47:32;TR05
17/01/2017;484981385218538657;27090;07:31:30;TR05
17/01/2017;484981385218539376;27664;07:41:04;TR05
17/01/2017;484981385219646112;58510;16:15:10;TR05
17/01/2017;484981385218738113;33313;09:15:13;TR05
17/01/2017;484981385218787993;34651;09:37:31;TR05
17/01/2017;484981385218885002;36265;10:04:25;TR05
17/01/2017;484981385219994540;64649;17:57:29;TR05
17/01/2017;484981385219742550;60322;16:45:22;TR05
17/01/2017;484981385218703361;32314;08:58:34;TR05
