depot;vehicle_id;vehicle_short_name;opd_date
CF;1000110;33416;17/01/2017
HN;1000111;33418;17/01/2017
SL;1000113;33420;17/01/2017
SL;1000115;33422;17/01/2017
SL;1000116;33424;17/01/2017
SL;1000117;33426;17/01/2017
SL;1000118;33428;17/01/2017
PO;1000120;33430;17/01/2017
PO;1000122;33432;17/01/2017
PO;1000124;33434;17/01/2017
PO;1000126;33436;17/01/2017
PO;1000128;33438;17/01/2017
PO;1000130;33440;17/01/2017
PO;1000132;33442;17/01/2017
PO;1000134;33444;17/01/2017
PO;1000135;33446;17/01/2017
HN;1000136;33448;17/01/2017
PO;1000138;33450;17/01/2017
HN;1000140;33452;17/01/2017
HN;1000142;33454;17/01/2017
HN;1000144;33456;17/01/2017
HN;1000146;33458;17/01/2017
RD;1000148;33460;17/01/2017
SL;1000150;33462;17/01/2017
D1;1000152;33464;17/01/2017
D1;1000154;33466;17/01/2017
D1;1000156;33468;17/01/2017
RD;1000158;33470;17/01/2017
RD;1000160;33472;17/01/2017
RD;1000162;33474;17/01/2017
RD;1000164;33476;17/01/2017
RD;1000166;33478;17/01/2017
RD;1000168;33480;17/01/2017
PO;1000170;40002;17/01/2017
RD;1000171;33482;17/01/2017
PO;1000173;40004;17/01/2017
RD;1000174;33484;17/01/2017
PO;1000176;40006;17/01/2017
RD;1000177;33486;17/01/2017
PO;1000180;40008;17/01/2017
RD;1000181;33488;17/01/2017
PO;1000183;40010;17/01/2017
RD;1000184;33490;17/01/2017
HN;1000186;40012;17/01/2017
RD;1000187;33492;17/01/2017
HN;1000189;40014;17/01/2017
RD;1000190;33494;17/01/2017
PO;1000193;33496;17/01/2017
HN;1000195;40018;17/01/2017
HN;1000198;40020;17/01/2017
HN;1000201;40022;17/01/2017
HN;1000202;33502;17/01/2017
HN;1000204;40024;17/01/2017
HN;1000205;33504;17/01/2017
HN;1000208;33506;17/01/2017
HN;1000211;33508;17/01/2017
SL;1000213;40030;17/01/2017
HN;1000340;38072;17/01/2017
HN;1000343;38074;17/01/2017
CF;1000345;38076;17/01/2017
CF;1000348;38078;17/01/2017
CF;1000351;38080;17/01/2017
CF;1000354;38082;17/01/2017
CF;1000357;38084;17/01/2017
CF;1000360;38086;17/01/2017
CF;1000363;38088;17/01/2017
D1;1000366;38090;17/01/2017
D1;1000369;38092;17/01/2017
D1;1000372;38094;17/01/2017
D1;1000375;38096;17/01/2017
D1;1000377;38098;17/01/2017
D1;1000379;38100;17/01/2017
PO;1000381;24246;17/01/2017
PO;1000382;33212;17/01/2017
PO;1000389;33224;17/01/2017
HN;1000415;33274;17/01/2017
HN;1000417;33278;17/01/2017
HN;1000418;33280;17/01/2017
CF;1000420;33284;17/01/2017
CF;1000421;33286;17/01/2017
CD;1000422;33288;17/01/2017
CD;1000424;33292;17/01/2017
CD;1000425;33294;17/01/2017
CD;1000426;33296;17/01/2017
SL;1000428;33300;17/01/2017
SL;1000429;33302;17/01/2017
PO;1000431;33306;17/01/2017
PO;1000432;33308;17/01/2017
PO;1000433;33310;17/01/2017
PO;1000435;33314;17/01/2017
CF;1000436;33316;17/01/2017
RD;1000438;33320;17/01/2017
HN;1000440;33322;17/01/2017
HN;1000442;33324;17/01/2017
HN;1000443;33326;17/01/2017
D1;1000446;33330;17/01/2017
D1;1000447;33332;17/01/2017
SL;1000449;33336;17/01/2017
SL;1000451;33338;17/01/2017
SL;1000453;33340;17/01/2017
HN;1000454;33342;17/01/2017
CF;1000457;33346;17/01/2017
D1;1000458;33348;17/01/2017
CD;1000460;33352;17/01/2017
CD;1000461;33354;17/01/2017
CD;1000464;33358;17/01/2017
CD;1000465;33360;17/01/2017
PO;1000467;33364;17/01/2017
PO;1000468;33366;17/01/2017
PO;1000469;33368;17/01/2017
PO;1000471;33372;17/01/2017
HN;1000472;35002;17/01/2017
HN;1000474;35004;17/01/2017
PO;1000476;33376;17/01/2017
HN;1000478;33378;17/01/2017
HN;1000479;35008;17/01/2017
HN;1000481;35010;17/01/2017
PO;1000482;33382;17/01/2017
RD;1000483;33384;17/01/2017
D1;1000485;33388;17/01/2017
D1;1000489;33392;17/01/2017
D1;1000490;33394;17/01/2017
D1;1000492;33398;17/01/2017
CD;1000494;33400;17/01/2017
CD;1000496;33404;17/01/2017
CD;1000497;33406;17/01/2017
CD;1000499;33410;17/01/2017
CD;1000501;33412;17/01/2017
RD;1000503;33414;17/01/2017
D2;1000556;36001;17/01/2017
D2;1000558;36003;17/01/2017
D2;1000560;36005;17/01/2017
D2;1000562;36007;17/01/2017
D2;1000564;36009;17/01/2017
D2;1000566;36011;17/01/2017
D2;1000568;36013;17/01/2017
D2;1000570;36015;17/01/2017
D2;1000572;36017;17/01/2017
D2;1000574;36019;17/01/2017
D2;1000576;36021;17/01/2017
D2;1000578;36023;17/01/2017
D2;1000580;36025;17/01/2017
D2;1000582;36027;17/01/2017
D2;1000584;36029;17/01/2017
D2;1000586;36031;17/01/2017
D2;1000588;36033;17/01/2017
D2;1000590;36035;17/01/2017
PO;1000592;36037;17/01/2017
PO;1000596;36041;17/01/2017
PO;1000599;36045;17/01/2017
PO;1000603;36049;17/01/2017
PO;1000607;36053;17/01/2017
PO;1000609;36055;17/01/2017
PO;1000611;36057;17/01/2017
PO;1000613;36061;17/01/2017
PO;1000614;36063;17/01/2017
PO;1000615;36065;17/01/2017
PO;1000617;36069;17/01/2017
D2;1000639;28051;17/01/2017
PO;1000651;33023;17/01/2017
PO;1000665;33051;17/01/2017
PO;1000666;33053;17/01/2017
PO;1000672;33065;17/01/2017
PO;1000686;33093;17/01/2017
RD;1000694;38001;17/01/2017
SL;1000216;40032;17/01/2017
SL;1000218;40034;17/01/2017
PO;1000219;33514;17/01/2017
SL;1000220;40036;17/01/2017
SL;1000222;40038;17/01/2017
RD;1000223;33518;17/01/2017
SL;1000224;40040;17/01/2017
SL;1000226;40042;17/01/2017
D1;1000227;33522;17/01/2017
SL;1000229;40044;17/01/2017
D1;1000230;33524;17/01/2017
D1;1000233;33526;17/01/2017
D1;1000236;33528;17/01/2017
SL;1000238;40050;17/01/2017
CD;1000241;33532;17/01/2017
D1;1000243;33534;17/01/2017
HN;1000245;33536;17/01/2017
D1;1000247;33538;17/01/2017
D1;1000249;33540;17/01/2017
D1;1000251;33542;17/01/2017
HN;1000255;33546;17/01/2017
HN;1000259;33550;17/01/2017
HN;1000261;33552;17/01/2017
D1;1000263;33554;17/01/2017
HN;1000265;33556;17/01/2017
D2;1000266;36002;17/01/2017
D2;1000269;36004;17/01/2017
D2;1000272;36006;17/01/2017
PO;1000274;33562;17/01/2017
PO;1000277;33564;17/01/2017
PO;1000280;33566;17/01/2017
D2;1000281;36012;17/01/2017
PO;1000283;33568;17/01/2017
D2;1000284;36014;17/01/2017
PO;1000286;33570;17/01/2017
D2;1000287;36016;17/01/2017
D2;1000290;36018;17/01/2017
D2;1000293;36020;17/01/2017
PO;1000295;33576;17/01/2017
