opd_date;act_time;vehicle_short_name;device_type;defect_type
17/01/2017;27124;33416;Internal EEPROM (COPILOTpc);OK
17/01/2017;27124;33416;External EEPROM (COPILOTpc);OK
17/01/2017;28034;33416;TicketMachine;OK
17/01/2017;82212;33416;Internal EEPROM (COPILOTpc);OK
17/01/2017;82212;33416;External EEPROM (COPILOTpc);OK
17/01/2017;96721;33416;Internal EEPROM (COPILOTpc);OK
17/01/2017;96721;33416;External EEPROM (COPILOTpc);OK
17/01/2017;23614;33418;Internal EEPROM (COPILOTpc);OK
17/01/2017;23614;33418;External EEPROM (COPILOTpc);OK
17/01/2017;26359;33418;TicketMachine;OK
17/01/2017;45630;33418;Internal EEPROM (COPILOTpc);OK
17/01/2017;45630;33418;External EEPROM (COPILOTpc);OK
17/01/2017;51925;33418;TicketMachine;OK
17/01/2017;72527;33418;Internal EEPROM (COPILOTpc);OK
17/01/2017;72527;33418;External EEPROM (COPILOTpc);OK
17/01/2017;73418;33418;TicketMachine;OK
17/01/2017;24012;33420;Internal EEPROM (COPILOTpc);OK
17/01/2017;24012;33420;External EEPROM (COPILOTpc);OK
17/01/2017;25808;33420;TicketMachine;OK
17/01/2017;28996;33420;tsp-emitter;OK
17/01/2017;94907;33420;External EEPROM (COPILOTpc);OK
17/01/2017;94908;33420;Internal EEPROM (COPILOTpc);OK
17/01/2017;95405;33420;TicketMachine;OK
17/01/2017;24378;33422;Internal EEPROM (COPILOTpc);OK
17/01/2017;24378;33422;External EEPROM (COPILOTpc);OK
17/01/2017;24665;33422;TicketMachine;OK
17/01/2017;77671;33422;Internal EEPROM (COPILOTpc);OK
17/01/2017;77671;33422;External EEPROM (COPILOTpc);OK
17/01/2017;96897;33422;Internal EEPROM (COPILOTpc);OK
17/01/2017;96897;33422;External EEPROM (COPILOTpc);OK
17/01/2017;20286;33424;Internal EEPROM (COPILOTpc);OK
17/01/2017;20286;33424;External EEPROM (COPILOTpc);OK
17/01/2017;22425;33424;TicketMachine;OK
17/01/2017;25756;33424;tsp-emitter;OK
17/01/2017;77307;33424;Internal EEPROM (COPILOTpc);OK
17/01/2017;77307;33424;External EEPROM (COPILOTpc);OK
17/01/2017;95145;33424;Internal EEPROM (COPILOTpc);OK
17/01/2017;95145;33424;External EEPROM (COPILOTpc);OK
17/01/2017;20739;33426;Internal EEPROM (COPILOTpc);OK
17/01/2017;20739;33426;External EEPROM (COPILOTpc);OK
17/01/2017;21282;33426;TicketMachine;OK
17/01/2017;38378;33426;Internal EEPROM (COPILOTpc);OK
17/01/2017;38378;33426;External EEPROM (COPILOTpc);OK
17/01/2017;38617;33426;TicketMachine;OK
17/01/2017;44606;33426;Internal EEPROM (COPILOTpc);OK
17/01/2017;44606;33426;External EEPROM (COPILOTpc);OK
17/01/2017;44647;33426;TicketMachine;OK
17/01/2017;83194;33426;Internal EEPROM (COPILOTpc);OK
17/01/2017;83194;33426;External EEPROM (COPILOTpc);OK
17/01/2017;84060;33426;TicketMachine;OK
17/01/2017;95734;33426;Internal EEPROM (COPILOTpc);OK
