opd_date;measure_id;act_time;act_time_hhmmss;nta_reason_code
01/01/2017;484981385186181852;78984;21:56:24;TR01
01/01/2017;484981385186181885;79140;21:59:00;TR01
01/01/2017;484981385185928440;59187;16:26:27;TR05
01/01/2017;484981385186043989;65743;18:15:43;ON04
01/01/2017;484981385185823393;57273;15:54:33;ON04
01/01/2017;484981385185566492;49660;13:47:40;ON04
01/01/2017;484981385185823450;57404;15:56:44;ON04
01/01/2017;484981385185928729;61219;17:00:19;ON07
01/01/2017;484981385185929092;62874;17:27:54;ON07
01/01/2017;484981385185823138;56138;15:35:38;ON07
01/01/2017;484981385185566374;47011;13:03:31;ST02
01/01/2017;484981385185565949;41486;11:31:26;ST02
01/01/2017;484981385185374027;34435;09:33:55;ST02
01/01/2017;484981385185928867;61509;17:05:09;ST03
01/01/2017;484981385185822722;52752;14:39:12;ST03
01/01/2017;484981385186044815;71991;19:59:51;ST03
01/01/2017;484981385186181545;76454;21:14:14;ST03
01/01/2017;484981385186044757;71825;19:57:05;OD02
01/01/2017;484981385185928590;59978;16:39:38;OD02
01/01/2017;484981385186181320;74300;20:38:20;OD02
01/01/2017;484981385185928563;59947;16:39:07;OD02
01/01/2017;484981385185823625;57928;16:05:28;OD02
01/01/2017;484981385185928785;61286;17:01:26;OD02
01/01/2017;484981385186182124;82617;22:56:57;OD02
01/01/2017;484981385185823222;56455;15:40:55;OD02
01/01/2017;484981385185928757;61252;17:00:52;OD02
01/01/2017;484981385185566561;50917;14:08:37;OD02
01/01/2017;484981385185566334;46939;13:02:19;OD02
01/01/2017;484981385185928384;59100;16:25:00;OD02
01/01/2017;484981385185823598;57902;16:05:02;OD02
01/01/2017;484981385185928333;59090;16:24:50;OD02
01/01/2017;484981385185823251;56520;15:42:00;OD02
01/01/2017;484981385185822871;53915;14:58:35;OD02
01/01/2017;484981385186181691;77187;21:26:27;OD02
01/01/2017;484981385185928235;58700;16:18:20;OD02
01/01/2017;484981385185822842;53867;14:57:47;OD02
01/01/2017;484981385185566592;51046;14:10:46;OD02
01/01/2017;484981385185565680;36665;10:11:05;OD02
01/01/2017;484981385185929134;63284;17:34:44;OD02
01/01/2017;484981385186181348;74333;20:38:53;OD02
01/01/2017;484981385185373825;31481;08:44:41;MC03
01/01/2017;484981385185822959;54859;15:14:19;MC03
