opd_date;vehicle_id;event_no;meters;act_dep_time;nom_dep_time;nom_end_time;act_end_time;line_id;trip_id;pattern_id;pattern_direction;trip_type;pattern_quality;block_id;passenger_data;time_grp_id;is_additional_trip
01/01/2017;1000116;1730528935;13790;33550;31800;32700;33550;16;2798768;209;;2;50;1711953;;2788048;0
01/01/2017;1000116;1730528940;13790;33670;33600;37551;37223;16;1893714;1005952;Outbound;0;100;1711953;;1886354;0
01/01/2017;1000116;1730529033;37139;39269;37920;37920;39365;16;2798769;202;;3;100;1711953;;2788050;0
01/01/2017;1000116;1730529036;37870;39562;39600;44436;43277;16;1893716;1885243;Inbound;0;61;1711953;;1886412;0
01/01/2017;1000116;1730529118;60487;45585;45600;51187;50021;16;1893717;1005952;Outbound;0;100;1711953;;1886347;0
01/01/2017;1000116;1730529222;83821;51328;50940;50940;51422;16;2798770;202;;3;100;1711953;;2788052;0
01/01/2017;1000116;1730529226;84548;51610;51600;57769;55625;16;1893719;1885243;Inbound;0;100;1711953;;1886399;0
01/01/2017;1000116;1730529324;107148;57557;57600;63106;62001;16;1893720;1005952;Outbound;0;100;1711953;;1886375;0
01/01/2017;1000116;1730529424;130437;63678;63180;63180;63746;16;2798771;202;;3;100;1711953;;2788054;0
01/01/2017;1000116;1730529427;131159;63760;63600;69057;67584;16;1893723;1885243;Inbound;0;100;1711953;;1886405;0
01/01/2017;1000116;1730529517;153717;69615;69600;74448;74045;16;1893724;1005952;Outbound;0;100;1711953;;1886367;0
01/01/2017;1000116;1730529622;177026;75025;74760;74760;75158;16;2798772;202;;3;100;1711953;;2788056;0
01/01/2017;1000116;1730529625;177760;75568;75600;79345;79950;16;1893726;1885243;Inbound;0;100;1711953;;1886388;0
01/01/2017;1000116;1730529718;200352;81643;81600;85651;86195;16;1893727;1005952;Outbound;0;100;1711953;;1886346;0
01/01/2017;1000116;1730529821;223796;86195;87300;88800;86195;16;2798773;203;;4;50;1711953;;2788058;0
01/01/2017;1000118;1730529858;10677;28824;28200;29100;28824;16;2802992;209;;2;50;1712327;;2802991;0
01/01/2017;1000118;1730529860;10677;30002;30000;33907;33342;16;1899692;1005952;Outbound;0;100;1712327;;1886370;0
01/01/2017;1000118;1730529956;35068;36005;34200;34200;36005;16;2802994;202;;3;50;1712327;;2802993;0
01/01/2017;1000118;1730529959;36720;36186;36000;40836;39963;16;1899695;1885243;Inbound;0;94;1712327;;1886412;0
01/01/2017;1000118;1730530046;57684;42050;42000;47587;46455;16;1899696;1005952;Outbound;0;100;1712327;;1886347;0
01/01/2017;1000118;1730530152;81007;47845;47520;47520;47845;16;2802995;202;;3;50;1712327;;2788052;0
01/01/2017;1000118;1730530158;83082;48284;48000;53196;52397;16;1899698;1885243;Inbound;0;95;1712327;;1886414;0
01/01/2017;1000118;1730530250;104297;54022;54000;59391;59093;16;1899699;1005952;Outbound;0;100;1712327;;1886351;0
01/01/2017;1000118;1730530361;127666;59708;59460;59460;59708;16;2802996;202;;3;50;1712327;;2791820;0
01/01/2017;1000118;1730530366;129739;60162;60000;66183;65720;16;1899701;1885243;Inbound;0;95;1712327;;1886385;0
01/01/2017;1000118;1730530466;150967;65752;66000;70988;69851;16;1899702;1005952;Outbound;0;100;1712327;;1886376;0
01/01/2017;1000118;1730530572;174313;71570;71340;71340;71662;16;2802997;202;;3;100;1712327;;2791822;0
01/01/2017;1000118;1730530575;175030;72004;72000;76709;75366;16;1899704;1885243;Inbound;0;98;1712327;;1886386;0
01/01/2017;1000118;1730530670;205548;78872;79200;83251;78872;16;1893088;1005952;Outbound;0;1;1711885;;1886346;0
01/01/2017;1000136;1730459996;12812;48322;47100;48600;48322;1014394;2799097;256;;2;50;1711905;;2542330;0
01/01/2017;1000136;1730459998;12812;48492;48600;52490;53551;1014394;1741885;1193360;Outbound;0;9;1711905;;26;0
01/01/2017;1000136;1730460022;36355;53961;52320;52320;53961;1014394;2799098;254;;3;100;1711905;;2542332;0
01/01/2017;1000136;1730460025;36386;53974;54000;57758;56857;1014394;1741887;1193362;Inbound;0;100;1711905;;25;0
01/01/2017;1000136;1730460098;60677;56886;58200;59700;56886;1014394;2799099;255;;4;50;1711905;;2542334;0
01/01/2017;1000136;1730460123;86030;77396;77400;80787;80297;1014394;1741895;1193361;Outbound;0;96;1711905;;1886430;0
01/01/2017;1000136;1730460192;109195;80297;80280;80280;82545;1014394;2799103;254;;3;100;1711905;;2538186;0
01/01/2017;1000136;1730460197;109564;82826;82800;85411;85808;1014394;1741897;1193363;Inbound;0;100;1711905;;1886432;0
01/01/2017;1000136;1730460266;132450;85920;87000;88500;85920;1014394;2799104;255;;4;50;1711905;;2538188;0
01/01/2017;1000144;1730460298;12384;53720;52800;54000;53720;270;2789959;93;;2;50;1712447;;2680434;0
01/01/2017;1000144;1730460303;12384;54607;54600;56003;56360;270;1755648;1712613;Outbound;0;100;1712447;;1716235;0
01/01/2017;1000144;1730460323;22613;56411;56400;57612;57707;270;1755649;1712614;Inbound;0;100;1712447;;1716251;0
01/01/2017;1000144;1730460345;33108;58398;57900;57900;58398;270;2789960;95;;4;50;1712447;;2513576;0
01/01/2017;1000144;1730460364;56960;64697;64800;68558;67562;1014394;1722094;1193362;Inbound;0;100;1710793;;25;0
01/01/2017;1000144;1730460431;81289;67579;68280;68280;68125;1014394;2793911;253;;3;100;1710793;;2547441;0
01/01/2017;1000144;1730460435;83041;70103;70200;73540;72929;1014394;1722097;1193360;Outbound;0;96;1710793;;1886429;0
01/01/2017;1000144;1730460501;107627;72958;73800;75000;72958;1014394;2793912;257;;4;50;1710793;;2542338;0
01/01/2017;1000152;1730460534;8579;50785;49200;51600;50785;75;2684115;63;;2;50;1712210;;2317287;0
01/01/2017;1000152;1730460543;8579;51005;51000;55787;55360;75;1745057;1330039;Inbound;0;100;1712210;;1529330;0
01/01/2017;1000152;1730460651;33759;55779;55800;59593;59928;75;1745059;1312671;Outbound;0;100;1712210;;1529334;0
01/01/2017;1000152;1730460759;58761;60545;60600;65551;63984;75;1745060;1330039;Inbound;0;100;1712210;;1529333;0
01/01/2017;1000152;1730460858;83940;65360;64140;64140;65424;75;2684118;62;;3;100;1712210;;2684117;0
01/01/2017;1000152;1730460861;84286;65424;65400;69193;68964;75;1745062;1312671;Outbound;0;100;1712210;;1529334;0
01/01/2017;1000152;1730460958;108964;69944;70200;73756;73636;75;1745063;1330039;Inbound;0;100;1712210;;1529332;0
01/01/2017;1000152;1730461059;134156;74451;73440;75540;74451;75;2684119;62;;3;100;1712210;;2500693;0
